name_S24,islandmark_C,lat_R,lon_R,projectionlat_R,projectionlon_R,xang_R,yang_R,evalwidth_U,evalheight_U,useforbbr_C,useforffr_C,useforssr_C,useforglm_C,useforlr14_C,useforlr28_C,useforlr56_C,useforfd_C,useforconus_C,useformeso_C
P95R73-1127_AHI_BBR,1,-18.535903,146.33707,0,-137,-0.143217731,-0.049378418,256,256, , , , , , , , , , 
P95R73-1127_AHI_BBR,1,-18.535903,146.33707,0,140.7,0.016413135,-0.05568411,256,256,1, ,1,1,1,1,1,1,1,1
P93R74-1128_AHI_BBR,1,-20.241089,148.76308,0,-137,-0.140984166,-0.0540414,256,256, , , , , , , , , , 
P93R74-1128_AHI_BBR,1,-20.241089,148.76308,0,140.7,0.023127584,-0.060441411,256,256,1, ,1,1,1,1,1,1,1,1
P89R79-1129_AHI_BBR,1,-27.429643,153.53577,0,-137,-0.130945008,-0.072565904,256,256, , , , , , , , , , 
P89R79-1129_AHI_BBR,1,-27.429643,153.53577,0,140.7,0.034227019,-0.079541321,256,256,1, ,1,1,1,1,1,1,1,1
P99R84-1130_AHI_BBR,1,-34.535158,135.9379,0,140.7,-0.011770275,-0.097073671,256,256,1, ,1,1,1,1,1,1,1,1
P102R82-1131_AHI_BBR,1,-32.023159,132.23241,0,140.7,-0.021558927,-0.091096703,256,256,1, ,1,1,1,1,1,1,1,1
P107R83-1132_AHI_BBR,1,-33.238684,124.06634,0,140.7,-0.041056348,-0.093554457,256,256,1, ,1,1,1,1,1,1,1,1
P117R43-1133_AHI_BBR,1,24.473398,121.83575,0,140.7,-0.051044395,0.071500004,256,256,1, ,1,1,1,1,1,1,1,1
P121R59-1134_AHI_BBR,1,1.798675,110.33491,0,140.7,-0.087674237,0.00542396,256,256,1, ,1,1,1,1,1,1,1,1
P121R61-1135_AHI_BBR,1,-1.215777,109.68523,0,140.7,-0.08929248,-0.003662909,256,256,1, ,1,1,1,1,1,1,1,1
P122R62-1136_AHI_BBR,1,-2.562137,107.66524,0,140.7,-0.094052526,-0.007691234,256,256,1, ,1,1,1,1,1,1,1,1
P116R66-1137_AHI_BBR,1,-8.730171,115.84012,0,140.7,-0.072576884,-0.026382209,256,256,1, ,1,1,1,1,1,1,1,1
P109R62-1138_AHI_BBR,1,-2.961154,127.87723,0,140.7,-0.039297926,-0.009102897,256,256,1, ,1,1,1,1,1,1,1,1
P93R63-1139_AHI_BBR,1,-4.144001,152.15964,0,-137,-0.148827972,-0.011423627,256,256, , , , , , , , , , 
P93R63-1139_AHI_BBR,1,-4.144001,152.15964,0,140.7,0.0351607,-0.012742003,256,256,1, ,1,1,1,1,1,1,1,1
P100R66-1140_AHI_BBR,1,-8.472799,140.35711,0,140.7,-0.001052672,-0.026030602,256,256,1, ,1,1,1,1,1,1,1,1
P83R74-1141_AHI_BBR,1,-20.392539,164.13337,0,-137,-0.130079363,-0.056464297,256,256, , , , , , , , , , 
P83R74-1141_AHI_BBR,1,-20.392539,164.13337,0,140.7,0.064643377,-0.060143303,256,256,1, ,1,1,1,1,1,1,1,1
P124R46-1142_AHI_BBR,1,20.23663,109.92868,0,140.7,-0.082405018,0.059149686,256,256,1, ,1,1,1,1,1,1,1,1
P98R63-1143_AHI_BBR,1,-4.136274,144.86751,0,-137,-0.151210603,-0.011184779,256,256, , , , , , , , , , 
P98R63-1143_AHI_BBR,1,-4.136274,144.86751,0,140.7,0.012905371,-0.012757334,256,256,1, ,1,1,1,1,1,1,1,1
ARE2_ABI_FFR,1,38.939918,-123.66521,0,-75,-0.095139409,0.10218557,128,128, ,1,1, ,1,1,1,1,1,1
ARE2_ABI_FFR,1,38.939918,-123.66521,0,-137,0.030508517,0.10640465,128,128, ,1,1,1,1,1,1,1,1,1
ARE2_ABI_FFR,1,38.939918,-123.66521,0,-89.5,-0.072781652,0.1043968,128,128, ,1,1,1,1,1,1,1,1,1
CUI_ABI_FFR,1,30.5394,-112.98354,0,-75,-0.088886361,0.084964103,128,128, ,1,1,1,1,1,1,1,1,1
CUI_ABI_FFR,1,30.5394,-112.98354,0,-137,0.059950228,0.086531493,128,128, ,1,1,1,1,1,1,1,1,1
CUI_ABI_FFR,1,30.5394,-112.98354,0,-89.5,-0.058731345,0.086579264,128,128, ,1,1,1,1,1,1,1,1,1
P37R40-1002_ABI_FFR,1,28.916079,-113.54278,0,-75,-0.091558121,0.08094005,128,128, ,1,1,1,1,1,1,1,1,1
P37R40-1002_ABI_FFR,1,28.916079,-113.54278,0,-137,0.059772601,0.082583586,128,128, ,1,1,1,1,1,1,1,1,1
P37R40-1002_ABI_FFR,1,28.916079,-113.54278,0,-89.5,-0.06113618,0.082532573,128,128, ,1,1,1,1,1,1,1,1,1
P47R30-1003_ABI_FFR,1,42.840242,-124.56347,0,-75,-0.090323494,0.109827725,128,128, , , , , , , , , , 
P47R30-1003_ABI_FFR,1,42.840242,-124.56347,0,-137,0.026653994,0.114277366,128,128, ,1,1,1,1,1,1,1,1,1
P47R30-1003_ABI_FFR,1,42.840242,-124.56347,0,-89.5,-0.069649538,0.112089263,128,128, ,1,1,1,1,1,1,1,1,1
CED2_ABI_FFR,1,28.1332,-115.2174,0,-75,-0.095409029,0.078799849,128,128, ,1,1,1,1,1,1,1,1,1
CED2_ABI_FFR,1,28.1332,-115.2174,0,-137,0.056314373,0.080773001,128,128, ,1,1,1,1,1,1,1,1,1
CED2_ABI_FFR,1,28.1332,-115.2174,0,-89.5,-0.065552498,0.080435457,128,128, ,1,1,1,1,1,1,1,1,1
EUG_ABI_FFR,1,27.830775,-115.08706,0,-75,-0.095457932,0.078051074,128,128, ,1,1,1,1,1,1,1,1,1
EUG_ABI_FFR,1,27.830775,-115.08706,0,-137,0.056800656,0.079983791,128,128, ,1,1,1,1,1,1,1,1,1
EUG_ABI_FFR,1,27.830775,-115.08706,0,-89.5,-0.065452569,0.079670672,128,128, ,1,1,1,1,1,1,1,1,1
P42R36-1006_ABI_FFR,1,34.411408,-119.88141,0,-75,-0.096003668,0.092991779,128,128, ,1,1,1,1,1,1,1,1,1
P42R36-1006_ABI_FFR,1,34.411408,-119.88141,0,-137,0.04154199,0.096232302,128,128, ,1,1,1,1,1,1,1,1,1
P42R36-1006_ABI_FFR,1,34.411408,-119.88141,0,-89.5,-0.070380463,0.094986479,128,128, ,1,1,1,1,1,1,1,1,1
P25R40-1007_ABI_FFR,1,28.989082,-95.246755,0,-75,-0.052099563,0.083025149,128,128, ,1,1,1,1,1,1,1,1,1
P25R40-1007_ABI_FFR,1,28.989082,-95.246755,0,-137,0.097222426,0.080690843,128,128, ,1,1,1,1,1,1,1,1,1
P25R40-1007_ABI_FFR,1,28.989082,-95.246755,0,-89.5,-0.015216918,0.083740578,128,128, ,1,1,1,1,1,1,1,1,1
GOR3_ABI_FFR,1,40.4212,-124.2147,0,-75,-0.093645211,0.105133503,128,128, ,1,1, ,1,1,1,1,1,1
GOR3_ABI_FFR,1,40.4212,-124.2147,0,-137,0.02857759,0.109498024,128,128, ,1,1,1,1,1,1,1,1,1
GOR3_ABI_FFR,1,40.4212,-124.2147,0,-89.5,-0.072017689,0.107377101,128,128, ,1,1,1,1,1,1,1,1,1
P43R35-1009_ABI_FFR,1,35.882953,-121.45823,0,-75,-0.096408287,0.096016477,128,128, ,1,1,1,1,1,1,1,1,1
P43R35-1009_ABI_FFR,1,35.882953,-121.45823,0,-137,0.037082462,0.099660935,128,128, ,1,1,1,1,1,1,1,1,1
P43R35-1009_ABI_FFR,1,35.882953,-121.45823,0,-89.5,-0.072019816,0.098101348,128,128, ,1,1,1,1,1,1,1,1,1
P10R47-1010_ABI_FFR,1,18.642602,-74.387389,0,-75,0.001786777,0.056030875,128,128, ,1,1,1,1,1,1,1,1,1
P10R47-1010_ABI_FFR,1,18.642602,-74.387389,0,-137,0.135288538,0.051395384,128,128, , , , , , , , , , 
P10R47-1010_ABI_FFR,1,18.642602,-74.387389,0,-89.5,0.043293243,0.055709592,128,128, ,1,1,1,1,1,1,1,1,1
P41R36-1011_ABI_FFR,1,34.856263,-117.86595,0,-75,-0.092341157,0.094313537,128,128, ,1,1,1,1,1,1,1,1,1
P41R36-1011_ABI_FFR,1,34.856263,-117.86595,0,-137,0.045905452,0.097109032,128,128, ,1,1,1,1,1,1,1,1,1
P41R36-1011_ABI_FFR,1,34.856263,-117.86595,0,-89.5,-0.065892429,0.096236089,128,128, ,1,1,1,1,1,1,1,1,1
P41R37-1012_ABI_FFR,1,33.358346,-118.48737,0,-75,-0.095149886,0.090810883,128,128, ,1,1,1,1,1,1,1,1,1
P41R37-1012_ABI_FFR,1,33.358346,-118.48737,0,-137,0.045398489,0.093700849,128,128, ,1,1,1,1,1,1,1,1,1
P41R37-1012_ABI_FFR,1,33.358346,-118.48737,0,-89.5,-0.068512561,0.092726741,128,128, ,1,1,1,1,1,1,1,1,1
SFB_ABI_FFR,1,37.95219,-122.41101,0,-75,-0.094893567,0.100324182,128,128, ,1,1,1,1,1,1,1,1,1
SFB_ABI_FFR,1,37.95219,-122.41101,0,-137,0.03381671,0.104238923,128,128, ,1,1,1,1,1,1,1,1,1
SFB_ABI_FFR,1,37.95219,-122.41101,0,-89.5,-0.071621783,0.10247697,128,128, ,1,1,1,1,1,1,1,1,1
ONT2_ABI_FFR,1,43.3696,-79.5652,0,-75,-0.009781401,0.115573359,128,128, ,1,1,1,1,1,1,1,1,1
ONT2_ABI_FFR,1,43.3696,-79.5652,0,-137,0.097768836,0.109419172,128,128, , , , , , , , , , 
ONT2_ABI_FFR,1,43.3696,-79.5652,0,-89.5,0.021169188,0.115406051,128,128, ,1,1,1,1,1,1,1,1,1
P37R41-1015_ABI_FFR,1,27.713715,-114.10797,0,-75,-0.093781354,0.077885285,128,128, ,1,1,1,1,1,1,1,1,1
P37R41-1015_ABI_FFR,1,27.713715,-114.10797,0,-137,0.059214826,0.07960802,128,128, ,1,1,1,1,1,1,1,1,1
P37R41-1015_ABI_FFR,1,27.713715,-114.10797,0,-89.5,-0.063261129,0.079462108,128,128, ,1,1,1,1,1,1,1,1,1
PLO_ABI_FFR,1,38.0419,-76.3214,0,-75,-0.003106076,0.104877896,128,128, ,1,1,1,1,1,1,1,1,1
PLO_ABI_FFR,1,38.0419,-76.3214,0,-137,0.109483686,0.098146383,128,128, , , , , , , , , , 
PLO_ABI_FFR,1,38.0419,-76.3214,0,-89.5,0.030591537,0.104511582,128,128, ,1,1,1,1,1,1,1,1,1
TLR_ABI_FFR,1,-4.450326,-81.290801,0,-75,-0.019435567,-0.013714558,128,128, ,1,1,1,1,1,1,1,1,1
TLR_ABI_FFR,1,-4.450326,-81.290801,0,-137,0.135329895,-0.012741353,128,128, ,1,1, ,1,1,1,1,1,1
TLR_ABI_FFR,1,-4.450326,-81.290801,0,-89.5,0.025305485,-0.013704287,128,128, ,1,1,1,1,1,1,1,1,1
COL2_ABI_FFR,1,31.0245,-116.2636,0,-75,-0.094190627,0.085678647,128,128, ,1,1,1,1,1,1,1,1,1
COL2_ABI_FFR,1,31.0245,-116.2636,0,-137,0.052033824,0.087988864,128,128, ,1,1,1,1,1,1,1,1,1
COL2_ABI_FFR,1,31.0245,-116.2636,0,-89.5,-0.065733887,0.087444869,128,128, ,1,1,1,1,1,1,1,1,1
P24R39-1019_ABI_FFR,1,30.386288,-93.23375,0,-75,-0.046442975,0.086623571,128,128, ,1,1,1,1,1,1,1,1,1
P24R39-1019_ABI_FFR,1,30.386288,-93.23375,0,-137,0.09907184,0.083793812,128,128, ,1,1,1,1,1,1,1,1,1
P24R39-1019_ABI_FFR,1,30.386288,-93.23375,0,-89.5,-0.009741763,0.087245985,128,128, ,1,1,1,1,1,1,1,1,1
ELL_ABI_FFR,1,30.831796,-114.704,0,-75,-0.09168527,0.085434231,128,128, ,1,1,1,1,1,1,1,1,1
ELL_ABI_FFR,1,30.831796,-114.704,0,-137,0.05579476,0.087392418,128,128, ,1,1,1,1,1,1,1,1,1
ELL_ABI_FFR,1,30.831796,-114.704,0,-89.5,-0.062422502,0.087130579,128,128, ,1,1,1,1,1,1,1,1,1
P35R43-1021_ABI_FFR,1,24.561697,-111.79197,0,-75,-0.092171956,0.070121243,128,128, ,1,1,1,1,1,1,1,1,1
P35R43-1021_ABI_FFR,1,24.561697,-111.79197,0,-137,0.066702811,0.0712636,128,128, ,1,1,1,1,1,1,1,1,1
P35R43-1021_ABI_FFR,1,24.561697,-111.79197,0,-89.5,-0.059616713,0.07149323,128,128, ,1,1,1,1,1,1,1,1,1
PIC3_ABI_FFR,1,24.33507,-110.29018,0,-75,-0.089321532,0.069697144,128,128, ,1,1,1,1,1,1,1,1,1
PIC3_ABI_FFR,1,24.33507,-110.29018,0,-137,0.07040254,0.070539089,128,128, ,1,1,1,1,1,1,1,1,1
PIC3_ABI_FFR,1,24.33507,-110.29018,0,-89.5,-0.055994968,0.071002025,128,128, ,1,1,1,1,1,1,1,1,1
P34R44-1023_ABI_FFR,1,22.945869,-110.06011,0,-75,-0.089928093,0.066059593,128,128, ,1,1,1,1,1,1,1,1,1
P34R44-1023_ABI_FFR,1,22.945869,-110.06011,0,-137,0.071815866,0.066824059,128,128, ,1,1,1,1,1,1,1,1,1
P34R44-1023_ABI_FFR,1,22.945869,-110.06011,0,-89.5,-0.056104493,0.067302701,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1024_ABI_FFR,1,26.03968,-111.17264,0,-75,-0.089683217,0.074009559,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1024_ABI_FFR,1,26.03968,-111.17264,0,-137,0.067224707,0.075070754,128,128, ,1,1,1,1,1,1,1,1,1
P35R42-1024_ABI_FFR,1,26.03968,-111.17264,0,-89.5,-0.057266595,0.075410702,128,128, ,1,1,1,1,1,1,1,1,1
FLA3_ABI_FFR,1,48.2391,-124.6141,0,-75,-0.081495883,0.119575762,128,128, , , , , , , , , , 
FLA3_ABI_FFR,1,48.2391,-124.6141,0,-137,0.02382986,0.123934068,128,128, ,1,1,1,1,1,1,1,1,1
FLA3_ABI_FFR,1,48.2391,-124.6141,0,-89.5,-0.062734188,0.121791411,128,128, ,1,1,1,1,1,1,1,1,1
P66R45-1026_ABI_FFR,1,22.017492,-160.09679,0,-137,-0.062980779,0.064618489,128,128, ,1,1,1,1,1,1,1,1,1
P66R45-1026_ABI_FFR,1,22.017492,-160.09679,0,-89.5,-0.137688564,0.059043946,128,128, , , , , , , , , , 
P66R45-1026_ABI_FFR,1,22.017492,-160.09679,0,140.7,0.128891826,0.060644679,128,128, , , , , , , , , , 
MAY_ABI_FFR,1,21.562466,-87.335696,0,-75,-0.034777084,0.063966291,128,128, ,1,1,1,1,1,1,1,1,1
MAY_ABI_FFR,1,21.562466,-87.335696,0,-137,0.11728137,0.060709225,128,128, ,1,1,1,1,1,1,1,1,1
MAY_ABI_FFR,1,21.562466,-87.335696,0,-89.5,0.006172435,0.06420005,128,128, ,1,1,1,1,1,1,1,1,1
POR_ABI_FFR,1,10.98,-63.7911,0,-75,0.033761108,0.033490482,128,128, ,1,1,1,1,1,1,1,1,1
POR_ABI_FFR,1,10.98,-63.7911,0,-137,0.147415395,0.029896292,128,128, , , , , , , , , , 
POR_ABI_FFR,1,10.98,-63.7911,0,-89.5,0.074202787,0.033031918,128,128, ,1,1,1,1,1,1,1,1,1
P9R47-1029_ABI_FFR,1,18.742182,-72.800638,0,-75,0.0064081,0.056307566,128,128, ,1,1,1,1,1,1,1,1,1
P9R47-1029_ABI_FFR,1,18.742182,-72.800638,0,-137,0.136557424,0.051462855,128,128, , , , , , , , , , 
P9R47-1029_ABI_FFR,1,18.742182,-72.800638,0,-89.5,0.047616821,0.055920834,128,128, ,1,1,1,1,1,1,1,1,1
P14R36-1030_ABI_FFR,1,34.747119,-76.705954,0,-75,-0.004210255,0.09759859,128,128, ,1,1,1,1,1,1,1,1,1
P14R36-1030_ABI_FFR,1,34.747119,-76.705954,0,-137,0.114201526,0.091112991,128,128, , , , , , , , , , 
P14R36-1030_ABI_FFR,1,34.747119,-76.705954,0,-89.5,0.031201219,0.097263695,128,128, ,1,1,1,1,1,1,1,1,1
P23R49-1031_ABI_FFR,1,16.169781,-95.156015,0,-75,-0.057853736,0.048429787,128,128, ,1,1,1,1,1,1,1,1,1
P23R49-1031_ABI_FFR,1,16.169781,-95.156015,0,-137,0.108173031,0.04690255,128,128, ,1,1,1,1,1,1,1,1,1
P23R49-1031_ABI_FFR,1,16.169781,-95.156015,0,-89.5,-0.016722491,0.048892891,128,128, ,1,1,1,1,1,1,1,1,1
P13R55-1032_ABI_FFR,1,7.329251,-81.59556,0,-75,-0.020244632,0.022523417,128,128, ,1,1,1,1,1,1,1,1,1
P13R55-1032_ABI_FFR,1,7.329251,-81.59556,0,-137,0.134173398,0.020951645,128,128, ,1,1, ,1,1,1,1,1,1
P13R55-1032_ABI_FFR,1,7.329251,-81.59556,0,-89.5,0.024225022,0.022511978,128,128, ,1,1,1,1,1,1,1,1,1
P20R39-1033_ABI_FFR,1,30.359726,-87.175895,0,-75,-0.031457034,0.08691609,128,128, ,1,1,1,1,1,1,1,1,1
P20R39-1033_ABI_FFR,1,30.359726,-87.175895,0,-137,0.108204088,0.082814184,128,128, ,1,1,1,1,1,1,1,1,1
P20R39-1033_ABI_FFR,1,30.359726,-87.175895,0,-89.5,0.006069689,0.087197684,128,128, ,1,1,1,1,1,1,1,1,1
P7R52-1034_ABI_FFR,1,11.75418,-71.3928,0,-75,0.010927979,0.03590836,128,128, ,1,1,1,1,1,1,1,1,1
P7R52-1034_ABI_FFR,1,11.75418,-71.3928,0,-137,0.142633562,0.032596523,128,128, , , , , , , , , , 
P7R52-1034_ABI_FFR,1,11.75418,-71.3928,0,-89.5,0.053491877,0.035614319,128,128, ,1,1,1,1,1,1,1,1,1
P229R56-1035_ABI_FFR,1,5.828695,-55.914857,0,-75,0.05729333,0.01778788,128,128, ,1,1,1,1,1,1,1,1,1
P229R56-1035_ABI_FFR,1,5.828695,-55.914857,0,-137,0.151045941,0.015622802,128,128, , , , , , , , , , 
P229R56-1035_ABI_FFR,1,5.828695,-55.914857,0,-89.5,0.094880919,0.017445254,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1036_ABI_FFR,1,9.979848,-62.274979,0,-75,0.038363663,0.030461287,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1036_ABI_FFR,1,9.979848,-62.274979,0,-137,0.148448412,0.02709961,128,128, , , , , , , , , , 
P1R53-1036_ABI_FFR,1,9.979848,-62.274979,0,-89.5,0.078376813,0.030010472,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1037_ABI_FFR,1,10.551439,-62.399378,0,-75,0.037916495,0.032178751,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1037_ABI_FFR,1,10.551439,-62.399378,0,-137,0.148129305,0.028641291,128,128, , , , , , , , , , 
P1R53-1037_ABI_FFR,1,10.551439,-62.399378,0,-89.5,0.077895579,0.031706296,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1038_ABI_FFR,1,10.228928,-62.620765,0,-75,0.037312798,0.031216339,128,128, ,1,1,1,1,1,1,1,1,1
P1R53-1038_ABI_FFR,1,10.228928,-62.620765,0,-137,0.14821684,0.027792875,128,128, , , , , , , , , , 
P1R53-1038_ABI_FFR,1,10.228928,-62.620765,0,-89.5,0.077425997,0.030762231,128,128, ,1,1,1,1,1,1,1,1,1
P1R75-1039_ABI_FFR,1,-21.43517,-70.039484,0,-75,0.014140629,-0.063821762,128,128, ,1,1,1,1,1,1,1,1,1
P1R75-1039_ABI_FFR,1,-21.43517,-70.039484,0,-137,0.136127128,-0.05807938,128,128, , , , , , , , , , 
P1R75-1039_ABI_FFR,1,-21.43517,-70.039484,0,-89.5,0.053962976,-0.063269752,128,128, ,1,1,1,1,1,1,1,1,1
P1R75-1040_ABI_FFR,1,-21.915608,-70.143566,0,-75,0.013792513,-0.06515564,128,128, ,1,1,1,1,1,1,1,1,1
P1R75-1040_ABI_FFR,1,-21.915608,-70.143566,0,-137,0.135593004,-0.059326812,128,128, , , , , , , , , , 
P1R75-1040_ABI_FFR,1,-21.915608,-70.143566,0,-89.5,0.053489676,-0.064598887,128,128, ,1,1,1,1,1,1,1,1,1
P1R76-1041_ABI_FFR,1,-22.763957,-70.31071,0,-75,0.013221453,-0.067464435,128,128, ,1,1,1,1,1,1,1,1,1
P1R76-1041_ABI_FFR,1,-22.763957,-70.31071,0,-137,0.134582194,-0.061491638,128,128, , , , , , , , , , 
P1R76-1041_ABI_FFR,1,-22.763957,-70.31071,0,-89.5,0.052667877,-0.066899888,128,128, ,1,1,1,1,1,1,1,1,1
P1R76-1042_ABI_FFR,1,-23.462055,-70.492996,0,-75,0.012631441,-0.069359301,128,128, ,1,1,1,1,1,1,1,1,1
P1R76-1042_ABI_FFR,1,-23.462055,-70.492996,0,-137,0.133716339,-0.063277674,128,128, , , , , , , , , , 
P1R76-1042_ABI_FFR,1,-23.462055,-70.492996,0,-89.5,0.051879722,-0.06879103,128,128, ,1,1,1,1,1,1,1,1,1
ANG2_ABI_FFR,1,-23.099717,-70.430242,0,-75,0.012847953,-0.068378428,128,128, ,1,1,1,1,1,1,1,1,1
ANG2_ABI_FFR,1,-23.099717,-70.430242,0,-137,0.134146862,-0.062356768,128,128, , , , , , , , , , 
ANG2_ABI_FFR,1,-23.099717,-70.430242,0,-89.5,0.052207141,-0.067813468,128,128, ,1,1,1,1,1,1,1,1,1
P1R77-1044_ABI_FFR,1,-24.189196,-70.515409,0,-75,0.012486391,-0.071315711,128,128, ,1,1,1,1,1,1,1,1,1
P1R77-1044_ABI_FFR,1,-24.189196,-70.515409,0,-137,0.132911007,-0.065103285,128,128, , , , , , , , , , 
P1R77-1044_ABI_FFR,1,-24.189196,-70.515409,0,-89.5,0.051485462,-0.070736317,128,128, ,1,1,1,1,1,1,1,1,1
P1R77-1045_ABI_FFR,1,-24.551226,-70.575175,0,-75,0.01227879,-0.072281823,128,128, ,1,1,1,1,1,1,1,1,1
P1R77-1045_ABI_FFR,1,-24.551226,-70.575175,0,-137,0.132464259,-0.066013132,128,128, , , , , , , , , , 
P1R77-1045_ABI_FFR,1,-24.551226,-70.575175,0,-89.5,0.051160296,-0.071699474,128,128, ,1,1,1,1,1,1,1,1,1
PED_ABI_FFR,1,-25.041,-70.472,0,-75,0.012506062,-0.073581719,128,128, ,1,1,1,1,1,1,1,1,1
PED_ABI_FFR,1,-25.041,-70.472,0,-137,0.131982712,-0.067212874,128,128, , , , , , , , , , 
PED_ABI_FFR,1,-25.041,-70.472,0,-89.5,0.051188108,-0.07298655,128,128, ,1,1,1,1,1,1,1,1,1
TLT_ABI_FFR,1,-25.81947,-70.732061,0,-75,0.011700661,-0.075636873,128,128, ,1,1,1,1,1,1,1,1,1
TLT_ABI_FFR,1,-25.81947,-70.732061,0,-137,0.130902131,-0.069173225,128,128, , , , , , , , , , 
TLT_ABI_FFR,1,-25.81947,-70.732061,0,-89.5,0.050147989,-0.075042791,128,128, ,1,1,1,1,1,1,1,1,1
P1R78-1048_ABI_FFR,1,-26.388366,-70.696201,0,-75,0.011731461,-0.077122087,128,128, ,1,1,1,1,1,1,1,1,1
P1R78-1048_ABI_FFR,1,-26.388366,-70.696201,0,-137,0.130253203,-0.070560812,128,128, , , , , , , , , , 
P1R78-1048_ABI_FFR,1,-26.388366,-70.696201,0,-89.5,0.049955081,-0.076517956,128,128, ,1,1,1,1,1,1,1,1,1
P1R79-1049_ABI_FFR,1,-26.965127,-70.799297,0,-75,0.011383541,-0.078619171,128,128, ,1,1,1,1,1,1,1,1,1
P1R79-1049_ABI_FFR,1,-26.965127,-70.799297,0,-137,0.129486049,-0.071982279,128,128, , , , , , , , , , 
P1R79-1049_ABI_FFR,1,-26.965127,-70.799297,0,-89.5,0.049404971,-0.078012283,128,128, ,1,1,1,1,1,1,1,1,1
SLD_ABI_FFR,1,-27.231154,-70.953195,0,-75,0.010937064,-0.079307193,128,128, ,1,1,1,1,1,1,1,1,1
SLD_ABI_FFR,1,-27.231154,-70.953195,0,-137,0.129053052,-0.072652499,128,128, , , , , , , , , , 
SLD_ABI_FFR,1,-27.231154,-70.953195,0,-89.5,0.048884794,-0.078704712,128,128, ,1,1,1,1,1,1,1,1,1
CAC_ABI_FFR,1,-27.6101,-70.9,0,-75,0.011035988,-0.080278515,128,128, ,1,1,1,1,1,1,1,1,1
CAC_ABI_FFR,1,-27.6101,-70.9,0,-137,0.1286214,-0.073559157,128,128, , , , , , , , , , 
CAC_ABI_FFR,1,-27.6101,-70.9,0,-89.5,0.048822684,-0.079668305,128,128, ,1,1,1,1,1,1,1,1,1
P1R80-1052_ABI_FFR,1,-28.471604,-71.250531,0,-75,0.010000471,-0.082475344,128,128, ,1,1,1,1,1,1,1,1,1
P1R80-1052_ABI_FFR,1,-28.471604,-71.250531,0,-137,0.127289149,-0.075685856,128,128, , , , , , , , , , 
P1R80-1052_ABI_FFR,1,-28.471604,-71.250531,0,-89.5,0.047506628,-0.081873038,128,128, ,1,1,1,1,1,1,1,1,1
CBB_ABI_FFR,1,-28.850504,-71.483619,0,-75,0.009340427,-0.08343357,128,128, ,1,1,1,1,1,1,1,1,1
CBB_ABI_FFR,1,-28.850504,-71.483619,0,-137,0.126635921,-0.076628606,128,128, , , , , , , , , , 
CBB_ABI_FFR,1,-28.850504,-71.483619,0,-89.5,0.046733696,-0.082839424,128,128, ,1,1,1,1,1,1,1,1,1
CZG_ABI_FFR,1,-29.1984,-71.4837,0,-75,0.009303574,-0.084306325,128,128, ,1,1,1,1,1,1,1,1,1
CZG_ABI_FFR,1,-29.1984,-71.4837,0,-137,0.126184903,-0.077455105,128,128, , , , , , , , , , 
CZG_ABI_FFR,1,-29.1984,-71.4837,0,-89.5,0.04655175,-0.083708321,128,128, ,1,1,1,1,1,1,1,1,1
P1R81-1055_ABI_FFR,1,-29.960785,-71.35811,0,-75,0.009550735,-0.08620091,128,128, ,1,1,1,1,1,1,1,1,1
P1R81-1055_ABI_FFR,1,-29.960785,-71.35811,0,-137,0.125268955,-0.079232278,128,128, , , , , , , , , , 
P1R81-1055_ABI_FFR,1,-29.960785,-71.35811,0,-89.5,0.04645286,-0.0855879,128,128, ,1,1,1,1,1,1,1,1,1
CQB_ABI_FFR,1,-30.237418,-71.628552,0,-75,0.008813841,-0.086885691,128,128, ,1,1,1,1,1,1,1,1,1
CQB_ABI_FFR,1,-30.237418,-71.628552,0,-137,0.124703711,-0.079926758,128,128, , , , , , , , , , 
CQB_ABI_FFR,1,-30.237418,-71.628552,0,-89.5,0.045645411,-0.086284814,128,128, ,1,1,1,1,1,1,1,1,1
P1R81-1057_ABI_FFR,1,-30.604625,-71.719695,0,-75,0.008538443,-0.087788159,128,128, ,1,1,1,1,1,1,1,1,1
P1R81-1057_ABI_FFR,1,-30.604625,-71.719695,0,-137,0.124141919,-0.080800314,128,128, , , , , , , , , , 
P1R81-1057_ABI_FFR,1,-30.604625,-71.719695,0,-89.5,0.045226656,-0.08718878,128,128, ,1,1,1,1,1,1,1,1,1
ZPL_ABI_FFR,1,-32.3274,-71.4762,0,-75,0.008976957,-0.091942682,128,128, ,1,1,1,1,1,1,1,1,1
ZPL_ABI_FFR,1,-32.3274,-71.4762,0,-137,0.121917963,-0.084726782,128,128, , , , , , , , , , 
ZPL_ABI_FFR,1,-32.3274,-71.4762,0,-89.5,0.044854059,-0.09131429,128,128, ,1,1,1,1,1,1,1,1,1
P1R82-1059_ABI_FFR,1,-31.593584,-71.579245,0,-75,0.008796211,-0.090187762,128,128, ,1,1,1,1,1,1,1,1,1
P1R82-1059_ABI_FFR,1,-31.593584,-71.579245,0,-137,0.122880636,-0.083065583,128,128, , , , , , , , , , 
